id	DESPC	DESSC	DESWC	DESPL	DESPLd	DESPLw	DESSL	DESSLd	DESWLsy	DESWLsyd	DESWLlt	DESWLltd	WORD_SET_INCIDENCE_WRDPRP1s	WORD_SET_INCIDENCE_WRDPRP1p	WORD_SET_INCIDENCE_WRDPRP2	WORD_SET_INCIDENCE_WRDPRP3s	WORD_SET_INCIDENCE_WRDPRP3p	WORD_SET_INCIDENCE_CNCCaus	WORD_SET_INCIDENCE_CNCLogic	WORD_SET_INCIDENCE_CNCTemp	WORD_SET_INCIDENCE_CNCAdd	WORD_SET_INCIDENCE_CNCPos	WORD_SET_INCIDENCE_CNCNeg	WORD_SET_INCIDENCE_C4_COMMON_WORDS	WORD_PROPERTY_WRDNOUN	WORD_PROPERTY_WRDVERB	WORD_PROPERTY_WRDADJ	WORD_PROPERTY_WRDADV	WORD_PROPERTY_WRDFRQc	WORD_PROPERTY_WRDFRQa	WORD_PROPERTY_WRDFRQmc	WORD_PROPERTY_WRDAOAc	WORD_PROPERTY_WRDFAMc	WORD_PROPERTY_WRDCNCc	WORD_PROPERTY_WRDIMGc	WORD_PROPERTY_WRDMEAc	WORD_PROPERTY_WRDPOLc	WORD_PROPERTY_WRDHYPn	WORD_PROPERTY_WRDHYPv	WORD_PROPERTY_WRDHYPnv	WORD_PROPERTY_AOA	WORD_PROPERTY_AOA_MAX	WORD_PROPERTY_CONCRETENESS	WORD_PROPERTY_PREVALENCE	WORD_PROPERTY_PREVALENCE_MIN	text_key
26	1.0	6.0	39.0	6.0		39.0	6.5	4.969909455915671	1.0	0.0	5.102564102564102	2.770092833280728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.717948717948718	0.02564102564102564	0.1282051282051282	0.02564102564102564	-16.062775611873334	-15.94846502939394	-15.94846502939394						0.0									sentence_rus_Cyrl
27	1.0	4.0	50.0	4.0		50.0	12.5	9.46924847422786	1.38	0.8780776777502463	4.04	2.3383231389268713	0.06	0.0	0.04	0.0	0.0	0.0	0.02	0.0	0.04	0.06	0.02	0.1	0.16	0.1	0.04	0.16	-8.802022353465217	-7.045851578716	-7.045851578716	294.3333333333333	580.5294117647059	396.7857142857143	395.6470588235294	420.0769230769231	12.391304347826088	7.125	1.0	4.769230769230769			2.6096	2.20018	2.20018	sentence_eng_Latn
27	1.0	6.0	45.0	6.0		45.0	7.5	5.540758070878027	1.0	0.0	4.555555555555555	2.6419307295608605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7333333333333333	0.022222222222222223	0.08888888888888889	0.022222222222222223	-15.348104681289286	-15.13118206371212	-15.13118206371212						0.0									sentence_rus_Cyrl
28	1.0	1.0	28.0	1.0		28.0	28.0		1.3214285714285714	0.722832465019919	4.392857142857143	2.499470843469573	0.07142857142857142	0.0	0.0	0.0	0.0	0.07142857142857142	0.03571428571428571	0.0	0.03571428571428571	0.10714285714285714	0.03571428571428571	0.14285714285714285	0.17857142857142858	0.07142857142857142	0.10714285714285714	0.14285714285714285	-9.365575109207143	-7.177249848842857	-7.177249848842857	352.5	572.6	369.1111111111111	398.0	459.5	10.071428571428571	6.6	1.5	5.142857142857143	2.89	2.89	2.3978571428571427	2.2989285714285717	2.2989285714285717	sentence_eng_Latn
28	1.0	1.0	22.0	1.0		22.0	22.0		1.0	0.0	5.136363636363637	2.9486955073057635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7272727272727273	0.0	0.13636363636363635	0.045454545454545456	-15.091970150284615	-14.877302042646667	-14.877302042646667						0.0									sentence_rus_Cyrl
29	1.0	3.0	34.0	3.0		34.0	11.333333333333334	9.073771725877465	1.2647058823529411	0.511019392943506	4.294117647058823	1.9153196072355554	0.029411764705882353	0.0	0.14705882352941177	0.0	0.0	0.0	0.029411764705882353	0.0	0.058823529411764705	0.029411764705882353	0.029411764705882353	0.17647058823529413	0.14705882352941177	0.17647058823529413	0.08823529411764706	0.058823529411764705	-9.29792532325625	-7.140270794141177	-7.140270794141177	316.6666666666667	569.3	368.55555555555554	386.0	409.5	9.125	6.4	0.8333333333333334	3.3636363636363638			2.95	2.350264705882353	2.350264705882353	sentence_eng_Latn
29	1.0	4.0	30.0	4.0		30.0	7.5	5.0	1.0	0.0	5.033333333333333	2.413801313614937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.06666666666666667	0.0	0.0	-15.668465463736842	-15.436624651365218	-15.436624651365218						0.0									sentence_rus_Cyrl
30	1.0	1.0	9.0	1.0		9.0	9.0		1.2222222222222223	0.44095855184409843	3.888888888888889	2.1473497877875207	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.1111111111111111	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.1111111111111111	-9.67596731186	-7.167785114722222	-7.167785114722222		566.0	302.0	331.0	418.6666666666667	5.0	8.0	1.0	5.666666666666667	2.89	2.89	2.6066666666666665	2.1675555555555555	2.1675555555555555	sentence_eng_Latn
30	1.0	1.0	8.0	1.0		8.0	8.0		1.0	0.0	4.625	2.445841952609133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.0	-15.25133190154	-15.038065592433334	-15.038065592433334						0.0									sentence_rus_Cyrl
31	1.0	2.0	12.0	2.0		11.0	6.0	1.4142135623730951	1.0833333333333333	0.28867513459481287	3.5833333333333335	1.8319554050414562	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.16666666666666666	0.08333333333333333	0.08333333333333333	0.0	-9.3200399876	-6.8989990552250005	-6.8989990552250005	403.0	575.0	469.3333333333333	477.3333333333333	460.3333333333333	6.5	7.5	0.0	5.0			2.5154545454545456	2.3071818181818182	2.3071818181818182	sentence_eng_Latn
31	1.0	2.0	11.0	2.0		10.0	5.5	2.1213203435596424	1.0	0.0	3.3636363636363638	2.013590190318143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45454545454545453	0.0	0.09090909090909091	0.0	-17.48832473754	-14.51552510261	-14.51552510261						0.0									sentence_rus_Cyrl
32	1.0	3.0	19.0	3.0		19.0	6.333333333333333	2.309401076758503	1.3157894736842106	0.7492686492653552	3.6842105263157894	2.3106668488879367	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.05263157894736842	0.0	0.15789473684210525	0.2631578947368421	0.05263157894736842	0.05263157894736842	0.10526315789473684	-10.679727077488888	-7.858193334773684	-7.858193334773684	307.0	574.25	467.25	487.0	439.5	8.0	7.2	1.0	6.166666666666667	2.89	2.89	2.694736842105263	2.2291578947368422	2.2291578947368422	sentence_eng_Latn
32	1.0	3.0	15.0	3.0		15.0	5.0	1.7320508075688772	1.0	0.0	4.6	2.922816645439317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.2	0.06666666666666667	0.0	-15.9042776822875	-15.60653453401111	-15.60653453401111						0.0									sentence_rus_Cyrl
33	1.0	1.0	9.0	1.0		9.0	9.0		1.1111111111111112	0.33333333333333337	3.2222222222222223	1.5634719199411433	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.1111111111111111	0.0	0.1111111111111111	0.0	0.2222222222222222	0.2222222222222222	0.0	0.1111111111111111	-8.382280159	-6.716325600944445	-6.716325600944445	307.0	596.6	458.4	474.6	431.8	6.6	7.5	0.5	4.0			3.3633333333333333	2.237111111111111	2.237111111111111	sentence_eng_Latn
33	1.0	1.0	8.0	1.0		8.0	8.0		1.0	0.0	3.375	2.1339098923270936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.125	0.0	-15.9135274887	-15.089850107816666	-15.089850107816666						0.0									sentence_rus_Cyrl
34	1.0	2.0	24.0	2.0		24.0	12.0	11.313708498984761	1.2083333333333333	0.6580053301400784	4.25	2.026991774076529	0.041666666666666664	0.0	0.041666666666666664	0.0	0.0	0.08333333333333333	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.125	0.041666666666666664	0.08333333333333333	0.041666666666666664	0.16666666666666666	0.125	0.125	-8.635728402572727	-7.028610845395833	-7.028610845395833	223.5	583.25	382.5	437.125	441.0	10.363636363636363	8.0	1.5	2.8	2.89	2.89	2.4478260869565216	2.3268695652173914	2.3268695652173914	sentence_eng_Latn
34	1.0	2.0	20.0	2.0		20.0	10.0	9.899494936611665	1.0	0.0	5.05	2.6452539426400317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.05	0.0	-15.622938632970001	-15.319165669961539	-15.319165669961539						0.0									sentence_rus_Cyrl
35	1.0	1.0	20.0	1.0		20.0	20.0		1.25	0.4442616583193193	4.05	2.0641042405337657	0.1	0.0	0.0	0.0	0.0	0.0	0.05	0.05	0.05	0.1	0.0	0.2	0.15	0.1	0.1	0.15	-8.69717698097	-6.96224882603	-6.96224882603	293.0	588.625	377.75	409.0	415.8333333333333	6.7	6.666666666666667	0.0	4.0	2.89	2.89	2.6505	2.1944	2.1944	sentence_eng_Latn
35	1.0	1.0	11.0	1.0		11.0	11.0		1.0	0.0	5.636363636363637	2.9076701075853593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8181818181818182	0.09090909090909091	0.0	0.0	-17.41576328278	-16.599488735199998	-16.599488735199998						0.0									sentence_rus_Cyrl
36	1.0	3.0	20.0	3.0		18.0	6.666666666666667	3.0550504633038935	1.2	0.5231483637805969	3.35	2.1588252165910684	0.15	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.05	0.05	0.0	0.15	0.2	0.15	0.05	0.1	-8.38749046326	-6.828486084945	-6.828486084945		604.0	387.42857142857144	417.2857142857143	419.14285714285717	6.5	8.25	0.3333333333333333	4.857142857142857	2.89	2.89	3.048888888888889	2.192222222222222	2.192222222222222	sentence_eng_Latn
36	1.0	4.0	22.0	4.0		20.0	5.5	3.872983346207417	1.0	0.0	3.909090909090909	2.2447630251233734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5909090909090909	0.0	0.22727272727272727	0.0	-16.246497741115384	-14.78685777327647	-14.78685777327647						0.0									sentence_rus_Cyrl
37	1.0	2.0	30.0	2.0		30.0	15.0	5.656854249492381	1.1666666666666667	0.3790490217894517	3.7666666666666666	2.045741301158181	0.1	0.03333333333333333	0.0	0.0	0.03333333333333333	0.0	0.03333333333333333	0.0	0.06666666666666667	0.03333333333333333	0.03333333333333333	0.23333333333333334	0.23333333333333334	0.13333333333333333	0.06666666666666667	0.03333333333333333	-9.620728288385713	-7.119453056656667	-7.119453056656667	339.25	572.2222222222222	321.6666666666667	370.1111111111111	432.5	7.357142857142857	6.142857142857143	1.25	4.363636363636363	2.89	2.89	2.634	2.244666666666667	2.244666666666667	sentence_eng_Latn
37	1.0	2.0	21.0	2.0		21.0	10.5	2.1213203435596424	1.0	0.0	4.9523809523809526	3.18553277296264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6190476190476191	0.0	0.09523809523809523	0.047619047619047616	-15.450448777933333	-15.13987323215	-15.13987323215						0.0									sentence_rus_Cyrl
38	1.0	2.0	11.0	2.0		11.0	5.5	2.1213203435596424	1.3636363636363635	0.674199862463242	4.545454545454546	2.423371055519	0.0	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.18181818181818182	0.09090909090909091	0.0	0.0	-11.1120230357	-7.033808751536363	-7.033808751536363						3.6666666666666665	8.0	2.0	6.0			2.462727272727273	2.3342727272727273	2.3342727272727273	sentence_eng_Latn
38	1.0	2.0	8.0	2.0		8.0	4.0	0.0	1.0	0.0	4.625	2.669269563007828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.125	0.125	0.0	-16.09645023346	-16.09645023346	-16.09645023346						0.0									sentence_rus_Cyrl
39	1.0	2.0	38.0	2.0		38.0	19.0	1.4142135623730951	1.1842105263157894	0.4565003867790752	3.736842105263158	1.8842764835043024	0.02631578947368421	0.02631578947368421	0.0	0.0	0.02631578947368421	0.0	0.0	0.0	0.07894736842105263	0.07894736842105263	0.0	0.15789473684210525	0.21052631578947367	0.15789473684210525	0.05263157894736842	0.18421052631578946	-8.444434725717391	-7.078540011455264	-7.078540011455264	271.0	588.5882352941177	374.2352941176471	401.05882352941177	420.6470588235294	13.08695652173913	5.333333333333333	0.8333333333333334	3.0833333333333335	2.89	2.89	2.8433333333333333	2.2985277777777777	2.2985277777777777	sentence_eng_Latn
39	1.0	3.0	29.0	3.0		29.0	9.666666666666666	4.041451884327381	1.0	0.0	4.9655172413793105	3.099340466946034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8275862068965517	0.06896551724137931	0.0	0.0	-15.32812958955625	-15.151118328689474	-15.151118328689474						0.0									sentence_rus_Cyrl
40	1.0	2.0	14.0	2.0		13.0	7.0	1.4142135623730951	1.3571428571428572	0.4972451580988469	3.9285714285714284	2.3026501693044477	0.21428571428571427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.2857142857142857	0.07142857142857142	0.0	0.07142857142857142	-9.906442801166667	-7.1895422084	-7.1895422084		590.0	347.5	398.5	459.5	5.333333333333333		1.0	1.0			2.7377777777777776	2.194888888888889	2.194888888888889	sentence_eng_Latn
40	1.0	4.0	15.0	4.0		14.0	3.75	3.774917217635375	1.0	0.0	3.6666666666666665	2.819996622760558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.13333333333333333	0.13333333333333333	0.06666666666666667	-14.411636734	-13.567775682963637	-13.567775682963637						0.0									sentence_rus_Cyrl
41	1.0	1.0	15.0	1.0		15.0	15.0		1.2	0.560611910581388	3.3333333333333335	2.126924898488314	0.13333333333333333	0.0	0.06666666666666667	0.0	0.0	0.0	0.06666666666666667	0.0	0.06666666666666667	0.0	0.06666666666666667	0.06666666666666667	0.0	0.26666666666666666	0.0	0.13333333333333333	-7.761892239250001	-6.1786913077	-6.1786913077		574.2	303.2	342.4	382.2	8.333333333333334		1.25	1.25			2.408	2.2474666666666665	2.2474666666666665	sentence_eng_Latn
41	1.0	3.0	16.0	3.0		16.0	5.333333333333333	2.516611478423583	1.0	0.0	4.4375	2.920473705868051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0625	0.125	0.0	-15.520269047145455	-15.477484362478572	-15.477484362478572						0.0									sentence_rus_Cyrl
42	1.0	1.0	11.0	1.0		11.0	11.0		1.1818181818181819	0.40451991747794525	4.181818181818182	1.662418829187267	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.09090909090909091	0.18181818181818182	0.18181818181818182	-7.350067853933333	-6.888886365018182	-6.888886365018182		596.0	315.2	342.0	390.4	12.333333333333334	5.0	0.0	2.5			2.5927272727272728	2.387909090909091	2.387909090909091	sentence_eng_Latn
42	1.0	1.0	10.0	1.0		10.0	10.0		1.0	0.0	4.6	1.9550504398153572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.1	-15.72131700515	-15.72131700515	-15.72131700515						0.0									sentence_rus_Cyrl
43	1.0	3.0	34.0	3.0		34.0	11.333333333333334	2.0816659994661326	1.1764705882352942	0.3869529949759475	3.676470588235294	1.9805201067013	0.08823529411764706	0.0	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11764705882352941	0.11764705882352941	0.20588235294117646	0.11764705882352941	0.029411764705882353	-8.9771363437125	-6.776334117435294	-6.776334117435294	224.33333333333334	577.5714285714286	370.38461538461536	400.35714285714283	429.0	13.25	6.666666666666667	0.7142857142857143	2.5	2.89	2.89	2.84625	2.30834375	2.30834375	sentence_eng_Latn
43	1.0	3.0	31.0	3.0		31.0	10.333333333333334	2.0816659994661326	1.0	0.0	4.419354838709677	2.232699316199819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7419354838709677	0.0	0.06451612903225806	0.03225806451612903	-15.827381181725	-15.5035802523375	-15.5035802523375						0.0									sentence_rus_Cyrl
44	1.0	3.0	18.0	3.0		18.0	6.0	1.7320508075688772	1.0	0.0	3.0555555555555554	1.2589548523523144	0.1111111111111111	0.0	0.0	0.0	0.1111111111111111	0.05555555555555555	0.0	0.0	0.0	0.05555555555555555	0.0	0.16666666666666666	0.1111111111111111	0.16666666666666666	0.0	0.0	-9.02123565674	-6.551088293394445	-6.551088293394445	206.0	606.8	431.4	455.0	503.2	18.0	7.5	1.0	3.6	2.89	2.89	2.732222222222222	2.2332222222222224	2.2332222222222224	sentence_eng_Latn
44	1.0	2.0	14.0	2.0		14.0	7.0	4.242640687119285	1.0	0.0	4.571428571428571	2.3766261061327354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8571428571428571	0.0	0.0	0.0	-16.459403779766667	-16.056178006254544	-16.056178006254544						0.0									sentence_rus_Cyrl
45	1.0	2.0	32.0	2.0		32.0	16.0	8.48528137423857	1.09375	0.3901509219974802	3.375	1.6800537625806178	0.09375	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0625	0.125	0.03125	0.15625	0.15625	0.15625	0.03125	0.09375	-7.729398965835714	-6.141964621840625	-6.141964621840625	269.0	594.0	331.8181818181818	372.9166666666667	439.6363636363636	11.642857142857142	5.2	0.2	2.7	2.89	2.89	2.3709375	2.22353125	2.22353125	sentence_eng_Latn
45	1.0	4.0	27.0	4.0		27.0	6.75	6.238322424070967	1.0	0.0	4.777777777777778	2.5469942063498077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8888888888888888	0.037037037037037035	0.037037037037037035	0.0	-15.848580577149999	-15.807108464443479	-15.807108464443479						0.0									sentence_rus_Cyrl
46	1.0	2.0	13.0	2.0		13.0	6.5	2.1213203435596424	1.0769230769230769	0.2773500981126146	2.8461538461538463	1.4051188470584879	0.07692307692307693	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.07692307692307693	0.0	0.07692307692307693	0.0	0.15384615384615385	0.23076923076923078	0.07692307692307693	0.0	0.15384615384615385	-8.0805756251	-6.880389837123077	-6.880389837123077	219.5	614.5	358.0	394.75	410.25	11.166666666666666	7.666666666666667	0.0	5.75	2.89	2.89	2.7663636363636366	2.2372727272727273	2.2372727272727273	sentence_eng_Latn
46	1.0	2.0	12.0	2.0		12.0	6.0	0.0	1.0	0.0	3.9166666666666665	2.391588796113782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.08333333333333333	0.0	-15.657226403566668	-15.15253353119091	-15.15253353119091						0.0									sentence_rus_Cyrl
47	1.0	3.0	7.0	3.0		7.0	2.3333333333333335	1.5275252316519468	1.1428571428571428	0.3779644730092272	3.142857142857143	2.1157009420498154	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	-9.96537685395	-6.520701272142857	-6.520701272142857		577.0	317.0	357.0	380.0	5.5		0.0	0.0			3.3016666666666667	1.5108333333333335	1.5108333333333335	sentence_eng_Latn
47	1.0	2.0	5.0	2.0		5.0	2.5	0.7071067811865476	1.0	0.0	4.8	4.147288270665544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-15.563886642433333	-15.563886642433333	-15.563886642433333						0.0									sentence_rus_Cyrl
48	1.0	2.0	12.0	2.0		12.0	6.0	2.8284271247461903	1.3333333333333333	0.49236596391733095	3.75	2.0056737702645644	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.25	0.16666666666666666	0.0	-7.871716101966666	-6.5002033710500005	-6.5002033710500005	228.0	598.6666666666666	367.8	404.0	460.8	24.833333333333332	7.0	0.6666666666666666	2.25	2.89	2.89	2.52	2.1668333333333334	2.1668333333333334	sentence_eng_Latn
48	1.0	2.0	11.0	2.0		10.0	5.5	0.7071067811865476	1.0	0.0	3.909090909090909	2.3001976199685736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7272727272727273	0.0	0.0	0.09090909090909091	-15.262928128225	-14.43025326728	-14.43025326728						0.0									sentence_rus_Cyrl
49	1.0	2.0	27.0	2.0		27.0	13.5	4.949747468305833	1.037037037037037	0.19245008972987526	3.4074074074074074	1.009922284110525	0.037037037037037035	0.0	0.0	0.0	0.0	0.037037037037037035	0.037037037037037035	0.0	0.07407407407407407	0.07407407407407407	0.037037037037037035	0.2222222222222222	0.14814814814814814	0.1111111111111111	0.2222222222222222	0.0	-8.83385999386923	-6.700778290081481	-6.700778290081481	229.0	581.5	344.8333333333333	398.4166666666667	465.1818181818182	12.461538461538462	5.75	1.6666666666666667	4.0			2.343703703703704	2.3236296296296297	2.3236296296296297	sentence_eng_Latn
49	1.0	2.0	22.0	2.0		22.0	11.0	2.8284271247461903	1.0	0.0	5.863636363636363	3.758108117574137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6818181818181818	0.0	0.045454545454545456	0.0	-16.29879550934	-15.834251701825	-15.834251701825						0.0									sentence_rus_Cyrl
50	1.0	3.0	19.0	3.0		19.0	6.333333333333333	3.2145502536643185	1.1578947368421053	0.501459857121279	3.473684210526316	1.8064212949190015	0.0	0.0	0.05263157894736842	0.0	0.0	0.05263157894736842	0.0	0.0	0.05263157894736842	0.05263157894736842	0.0	0.15789473684210525	0.15789473684210525	0.10526315789473684	0.10526315789473684	0.10526315789473684	-9.410899056322222	-7.153798881321053	-7.153798881321053	481.0	565.0	356.125	370.875	375.1666666666667	11.555555555555555	5.0	0.5	3.2	2.89	2.89	2.6273684210526316	2.2757894736842106	2.2757894736842106	sentence_eng_Latn
50	1.0	3.0	12.0	3.0		12.0	4.0	1.0	1.0	0.0	5.083333333333333	2.1933093855190746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.08333333333333333	0.0	0.0	-16.93446826935	-16.6660677592	-16.6660677592						0.0									sentence_rus_Cyrl
51	1.0	2.0	15.0	2.0		15.0	7.5	4.949747468305833	1.3333333333333333	0.6172133998483676	4.0	2.5071326821120348	0.13333333333333333	0.06666666666666667	0.0	0.0	0.0	0.0	0.06666666666666667	0.06666666666666667	0.13333333333333333	0.13333333333333333	0.0	0.13333333333333333	0.26666666666666666	0.2	0.06666666666666667	0.0	-9.8251567482875	-7.633927631373333	-7.633927631373333	462.5	551.1666666666666	352.3333333333333	423.5	417.0	10.0	5.0	0.3333333333333333	2.6666666666666665			2.93	2.3062857142857145	2.3062857142857145	sentence_eng_Latn
51	1.0	2.0	14.0	2.0		14.0	7.0	4.242640687119285	1.0	0.0	4.5	3.180469244527388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7142857142857143	0.0	0.07142857142857142	0.0	-14.4966506958	-14.428323003977779	-14.428323003977779						0.0									sentence_rus_Cyrl
52	1.0	3.0	26.0	3.0		26.0	8.666666666666666	4.618802153517006	1.2692307692307692	0.533493565673837	3.6538461538461537	2.096517258546806	0.15384615384615385	0.0	0.0	0.0	0.0	0.038461538461538464	0.038461538461538464	0.0	0.038461538461538464	0.07692307692307693	0.0	0.038461538461538464	0.15384615384615385	0.11538461538461539	0.038461538461538464	0.2692307692307692	-9.012177721653334	-7.308886032834615	-7.308886032834615	278.0	580.8181818181819	326.0	364.45454545454544	406.90909090909093	8.8	6.666666666666667	1.0	3.8333333333333335			2.7620833333333334	2.2265	2.2265	sentence_eng_Latn
52	1.0	3.0	23.0	3.0		23.0	7.666666666666667	4.725815626252608	1.0	0.0	4.869565217391305	3.0645235107314948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6521739130434783	0.043478260869565216	0.21739130434782608	0.043478260869565216	-14.80397570133125	-14.749901547152941	-14.749901547152941						0.0									sentence_rus_Cyrl
53	1.0	2.0	6.0	2.0		6.0	3.0	1.4142135623730951	1.0	0.0	4.166666666666667	1.3291601358251257	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.16666666666666666	0.5	0.0	0.16666666666666666	0.0	-9.348538517975001	-7.6338383357	-7.6338383357	318.0	537.3333333333334	387.0	444.0	430.5	8.0	7.666666666666667		7.666666666666667			2.6216666666666666	2.2881666666666667	2.2881666666666667	sentence_eng_Latn
53	1.0	2.0	5.0	2.0		5.0	2.5	0.7071067811865476	1.0	0.0	6.0	2.5495097567963922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.2	0.0	-17.00448417665	-17.00448417665	-17.00448417665						0.0									sentence_rus_Cyrl
54	1.0	2.0	13.0	2.0		13.0	6.5	2.1213203435596424	1.0769230769230769	0.2773500981126146	3.230769230769231	1.1657505560686467	0.07692307692307693	0.0	0.15384615384615385	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.15384615384615385	0.07692307692307693	0.15384615384615385	0.07692307692307693	0.07692307692307693	-8.86649627686	-6.475842806007693	-6.475842806007693	169.0	591.6666666666666	414.3333333333333	433.3333333333333	485.3333333333333	12.4	8.0	3.0	4.666666666666667			2.9284615384615384	2.3101538461538462	2.3101538461538462	sentence_eng_Latn
54	1.0	2.0	7.0	2.0		7.0	3.5	2.1213203435596424	1.0	0.0	7.428571428571429	2.5727509827124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8571428571428571	0.0	0.14285714285714285	0.0	-17.88580036165	-17.88580036165	-17.88580036165						0.0									sentence_rus_Cyrl
55	1.0	2.0	9.0	2.0		9.0	4.5	2.1213203435596424	1.3333333333333333	0.5	3.888888888888889	2.934469476943168	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.0	0.1111111111111111	-10.654184341433332	-7.406192488144445	-7.406192488144445	225.0	601.5	376.0	362.0	432.0	8.333333333333334		0.0	0.0			2.5975	2.216	2.216	sentence_eng_Latn
55	1.0	2.0	6.0	2.0		6.0	3.0	0.0	1.0	0.0	4.833333333333333	3.8686776379877745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.0	0.0	-13.0428113937	-12.7804636955	-12.7804636955						0.0									sentence_rus_Cyrl
